id,valor,peso,volumen,categoria
3902,653,85,41,2
3903,285,32,23,9
3904,11,16,66,6
3905,609,92,137,10
3906,974,96,88,9
3907,450,35,107,8
3908,965,72,91,9
3909,666,76,4,5
3910,142,18,107,5
3911,414,178,122,11
3912,51,142,38,7
3913,752,95,80,5
3914,763,10,77,11
3915,20,196,35,8
3916,300,20,17,4
3917,516,41,61,6
3918,73,113,38,6
3919,104,84,80,0
3920,248,184,127,11
3921,261,128,105,6
3922,629,123,115,8
3923,878,32,13,0
3924,502,168,30,3
3925,823,51,83,6
3926,940,178,100,1
3927,995,176,34,8
3928,349,144,60,3
3929,21,3,35,0
3930,210,23,35,3
3931,71,144,70,6
3932,805,160,81,9
3933,291,81,86,8
3934,356,30,78,0
3935,565,3,76,8
3936,432,42,135,4
3937,405,74,27,5
3938,15,23,15,10
3939,252,47,51,11
3940,244,83,72,5
3941,169,56,93,8
3942,679,23,132,3
3943,199,149,105,0
3944,720,14,60,4
3945,300,36,129,4
3946,804,194,15,8
3947,880,4,37,3
3948,634,102,58,4
3949,796,42,28,1
3950,630,49,31,11
3951,998,52,29,5
3952,788,195,101,5
3953,58,161,19,2
3954,617,100,128,9
3955,267,90,8,1
3956,43,68,100,7
3957,861,148,45,2
3958,974,125,114,9
3959,258,44,9,1
3960,589,56,2,1
3961,259,90,10,2
3962,206,82,42,7
3963,437,6,117,6
3964,482,147,42,11
3965,904,136,143,4
3966,997,97,140,6
3967,587,97,98,5
3968,243,97,113,6
3969,774,166,20,6
3970,386,82,51,5
3971,579,187,129,10
3972,216,14,134,2
3973,435,180,14,8
3974,333,130,18,9
3975,317,127,54,2
3976,858,80,25,7
3977,647,38,127,9
3978,386,53,137,10
3979,355,109,6,7
3980,930,65,144,1
3981,917,54,142,0
3982,217,80,13,3
3983,311,156,107,0
3984,386,98,11,9
3985,132,105,132,2
3986,299,119,28,3
3987,881,37,119,0
3988,628,44,42,4
3989,610,115,27,2
3990,234,79,134,3
3991,88,96,135,10
3992,441,57,86,5
3993,28,144,36,9
3994,329,76,6,0
3995,282,197,28,0
3996,852,75,12,10
3997,423,47,66,11
3998,106,177,68,6
3999,464,40,124,7
4000,343,1,71,8
4001,671,6,96,1
4002,127,67,102,8
4003,655,173,37,5
4004,745,188,26,4
4005,125,36,29,4
4006,467,175,75,0
4007,468,119,13,0
4008,907,126,90,10
4009,496,84,98,1
4010,904,171,46,4
4011,56,30,100,7
4012,747,3,6,8
4013,179,199,110,5
4014,768,180,50,3
4015,941,28,78,3
4016,762,74,11,10
4017,30,101,25,6
4018,142,176,136,7
4019,754,104,109,7
4020,869,23,53,7
4021,457,73,104,4
4022,496,181,138,7
4023,439,185,24,0
4024,919,114,10,1
4025,124,120,28,5
4026,840,61,99,8
4027,543,57,7,1
4028,362,181,27,5
4029,213,150,76,3
4030,90,166,19,1
4031,274,187,45,8
4032,150,57,141,1
4033,755,48,150,10
4034,722,117,114,8
4035,216,111,65,3
4036,338,136,11,1
4037,468,40,33,2
4038,863,178,128,5
4039,116,128,115,2
4040,1000,63,140,2
4041,265,13,74,0
4042,450,1,142,2
4043,310,171,61,7
4044,83,71,46,0
4045,812,193,30,8
4046,645,51,4,7
4047,706,160,104,4
4048,559,66,74,10
4049,682,96,101,7
4050,847,173,128,4
4051,923,130,67,4
4052,493,91,135,6
4053,940,193,27,10
4054,346,103,139,4
4055,423,169,114,6
4056,457,199,114,9
4057,610,153,143,9
4058,708,37,111,11
4059,487,36,144,1
4060,651,36,107,6
4061,228,39,22,11
4062,478,168,124,9
4063,753,136,4,5
4064,630,44,35,1
4065,356,190,137,6
4066,522,67,31,6
4067,13,148,37,10
4068,525,200,33,11
4069,19,84,4,11
4070,639,113,88,0
4071,745,22,100,9
4072,273,55,136,8
4073,129,18,53,1
4074,452,9,15,1
4075,621,148,11,7
4076,703,24,52,2
4077,396,50,51,10
4078,132,52,117,6
4079,171,106,17,7
4080,672,163,4,6
4081,335,128,9,1
4082,321,167,21,2
4083,866,82,28,3
4084,679,2,142,5
4085,449,67,95,8
4086,376,116,54,0
4087,829,109,30,3
4088,607,187,149,1
4089,892,3,66,3
4090,488,80,36,0
4091,166,93,10,0
4092,638,70,125,1
4093,652,142,87,6
4094,53,78,103,3
4095,110,190,66,1
4096,791,186,32,2
4097,238,145,31,1
4098,999,9,121,6
4099,350,5,14,2
4100,925,38,86,5
4101,331,70,58,0
4102,337,167,44,11
4103,814,29,4,7
4104,954,30,17,0
4105,958,20,73,2
4106,755,196,123,0
4107,989,61,34,9
4108,337,99,50,0
4109,415,96,64,9
4110,306,20,104,8
4111,896,180,96,1
4112,514,188,2,7
4113,639,79,148,1
4114,986,149,50,0
4115,997,141,124,4
4116,503,27,9,3
4117,468,133,30,3
4118,98,154,113,6
4119,285,140,1,6
4120,510,62,65,7
4121,493,114,73,3
4122,315,98,35,4
4123,375,135,17,8
4124,951,140,30,10
4125,960,2,29,2
4126,422,97,85,9
4127,915,94,49,3
4128,338,47,12,11
4129,924,167,94,7
4130,734,189,90,1
4131,654,108,74,8
4132,697,162,147,10
4133,400,21,56,4
4134,837,85,92,10
4135,950,180,71,0
4136,828,144,47,0
4137,887,21,145,7
4138,117,84,148,4
4139,295,184,112,6
4140,437,19,8,5
4141,301,141,141,4
4142,950,143,90,1
4143,840,55,132,9
4144,753,10,59,3
4145,265,97,147,6
4146,885,92,24,4
4147,538,57,40,7
4148,456,141,114,7
4149,456,149,141,7
4150,844,96,60,3
4151,810,117,139,1
4152,654,157,5,7
4153,925,144,33,10
4154,700,139,65,9
4155,464,112,55,2
4156,927,82,72,5
4157,648,192,54,6
4158,544,115,51,4
4159,867,107,113,10
4160,967,89,43,6
4161,984,8,106,2
4162,86,15,13,1
4163,328,81,98,6
4164,679,168,24,0
4165,790,18,31,10
4166,674,192,97,9
4167,166,61,90,3
4168,68,160,101,2
4169,620,123,103,9
4170,496,177,19,9
4171,220,36,143,2
4172,339,95,73,4
4173,491,61,10,2
4174,280,191,126,5
4175,606,65,103,3
4176,326,199,53,1
4177,252,131,135,5
4178,327,199,115,7
4179,84,186,141,5
4180,707,83,94,5
4181,502,102,87,9
4182,391,39,15,2
4183,27,79,5,2
4184,706,194,37,2
4185,373,157,12,5
4186,585,57,80,11
4187,622,43,76,10
4188,384,78,29,6
4189,187,109,78,5
4190,876,112,115,1
4191,806,72,10,0
4192,458,51,75,10
4193,487,167,149,10
4194,390,165,62,8
4195,690,132,2,8
4196,224,104,144,11
4197,83,82,95,8
4198,913,44,5,11
4199,655,68,100,5
4200,930,158,6,3
4201,811,84,110,4
4202,307,81,36,10
4203,513,111,79,2
4204,508,148,73,9
4205,276,103,140,6
4206,337,128,85,0
4207,480,118,7,5
4208,18,28,64,6
4209,47,96,106,10
4210,794,144,101,9
4211,456,179,11,2
4212,743,149,128,3
4213,910,50,128,8
4214,598,118,112,9
4215,512,87,38,2
4216,804,60,45,9
4217,993,126,71,0
4218,217,18,102,5
4219,640,27,46,2
4220,27,165,127,6
4221,79,195,139,10
4222,45,111,2,2
4223,719,157,80,11
4224,807,10,97,5
4225,39,99,44,8
4226,58,92,63,11
4227,87,87,136,10
4228,954,14,138,4
4229,517,50,56,7
4230,200,1,136,8
4231,112,40,44,8
4232,175,38,143,4
4233,663,195,20,9
4234,482,58,118,0
4235,101,140,69,7
4236,149,118,99,2
4237,482,129,147,11
4238,526,117,12,5
4239,786,113,124,6
4240,488,199,76,7
4241,301,145,44,5
4242,606,57,125,8
4243,499,102,94,7
4244,70,37,102,3
4245,534,160,125,3
4246,380,4,15,8
4247,839,183,80,6
4248,627,36,79,6
4249,122,55,52,2
4250,955,165,149,5
4251,298,20,67,6
4252,280,31,117,9
4253,206,119,123,9
4254,66,25,40,6
4255,899,113,112,3
4256,258,5,46,11
4257,554,58,48,7
4258,562,64,94,2
4259,770,137,109,3
4260,816,137,76,5
4261,657,171,5,6
4262,832,163,144,2
4263,243,54,109,0
4264,744,176,90,5
4265,90,192,104,5
4266,524,80,22,10
4267,528,7,18,9
4268,673,34,23,10
4269,752,72,45,10
4270,889,161,19,2
4271,829,185,39,6
4272,262,7,4,6
4273,997,155,28,1
4274,629,167,115,0
4275,490,102,43,1
4276,128,138,71,11
4277,410,52,49,8
4278,913,74,79,4
4279,125,120,108,3
4280,272,74,115,8
4281,621,179,126,9
4282,837,32,15,11
4283,357,152,10,1
4284,493,51,128,1
4285,631,157,107,11
4286,708,170,14,4
4287,878,176,12,1
4288,646,159,114,3
4289,235,108,131,11
4290,823,45,31,6
4291,678,183,62,4
4292,670,41,150,2
4293,406,21,92,8
4294,588,83,72,11
4295,803,54,39,4
4296,700,147,130,8
4297,474,53,33,0
4298,110,101,114,1
4299,990,188,17,0
4300,783,197,92,9
4301,603,70,128,1
4302,731,104,84,9
4303,964,169,101,11
4304,197,96,113,5
4305,109,109,9,5
4306,707,176,82,1
4307,469,193,95,7
4308,29,29,112,5
4309,806,184,4,7
4310,51,200,10,0
4311,59,197,31,1
4312,69,182,92,7
4313,362,41,18,0
4314,175,107,49,1
4315,791,165,123,6
4316,701,90,102,3
4317,381,159,79,9
4318,332,80,119,1
4319,107,96,99,5
4320,949,200,89,2
4321,407,157,3,11
4322,560,109,71,1
4323,329,91,91,1
4324,335,68,19,11
4325,475,26,150,6
4326,888,32,148,8
4327,479,117,28,9
4328,395,143,49,6
4329,141,3,83,8
4330,801,56,24,9
4331,546,137,54,6
4332,578,174,59,6
4333,101,83,67,1
4334,238,43,108,11
4335,259,69,28,0
4336,818,186,105,9
4337,689,61,41,1
4338,622,74,90,5
4339,783,101,147,9
4340,232,37,17,10
4341,557,40,132,8
4342,237,92,51,3
4343,242,38,119,7
4344,937,118,146,9
4345,629,128,97,4
4346,194,175,12,7
4347,445,183,124,10
4348,920,4,82,8
4349,126,133,45,2
4350,351,26,138,7
4351,73,151,68,5
4352,793,180,14,1
4353,701,121,56,10
4354,795,31,150,2
4355,242,183,11,5
4356,982,154,110,0
4357,717,160,57,2
4358,605,116,14,5
4359,576,109,31,2
4360,142,120,30,7
4361,699,92,148,3
4362,498,39,66,8
4363,428,41,78,6
4364,394,138,39,0
4365,431,147,36,8
4366,825,118,6,5
4367,220,106,146,7
4368,631,128,120,3
4369,559,74,99,8
4370,277,145,142,6
4371,918,43,6,7
4372,493,183,118,5
4373,209,80,33,8
4374,924,93,69,9
4375,206,65,16,10
4376,209,179,75,7
4377,168,11,6,11
4378,138,50,86,4
4379,955,73,91,4
4380,51,51,93,9
4381,303,161,54,9
4382,608,191,20,5
4383,322,161,118,7
4384,304,104,20,8
4385,379,17,95,8
4386,467,72,5,11
4387,893,10,22,3
4388,418,68,53,11
4389,936,187,61,1
4390,497,89,63,10
4391,482,67,17,1
4392,852,108,53,8
4393,730,25,113,1
4394,750,52,121,2
4395,961,104,118,3
4396,455,133,17,0
4397,694,57,27,3
4398,650,19,75,4
4399,617,137,100,8
4400,922,69,7,0
4401,157,44,26,5
4402,256,80,57,11
4403,478,7,96,5
4404,873,78,130,6
4405,748,80,105,0
4406,835,57,106,9
4407,175,129,133,9
4408,520,160,87,8
4409,140,169,51,6
4410,433,25,59,5
4411,834,54,146,11
4412,79,32,140,11
4413,970,101,40,11
4414,396,193,89,8
4415,194,69,105,2
4416,58,189,25,0
4417,707,181,93,4
4418,9,37,27,1
4419,818,145,29,3
4420,23,33,75,6
4421,102,185,23,11
4422,234,134,111,6
4423,90,90,79,10
4424,154,179,74,3
4425,580,160,84,2
4426,657,137,128,8
4427,413,58,42,2
4428,365,15,129,11
4429,914,119,124,4
4430,543,101,37,0
4431,594,127,31,11
4432,409,27,30,0
4433,246,45,67,4
4434,883,51,87,0
4435,718,118,68,10
4436,598,6,91,4
4437,148,163,128,0
4438,944,184,115,8
4439,794,87,127,6
4440,923,51,81,10
4441,773,200,17,2
4442,374,30,104,10
4443,58,67,25,8
4444,830,140,22,1
4445,860,1,121,1
4446,402,12,117,0
4447,272,162,54,0
4448,111,184,5,9
4449,876,183,20,9
4450,638,112,120,4
4451,327,195,62,8
4452,597,133,101,10
4453,370,71,83,10
4454,937,142,149,7
4455,973,32,45,3
4456,286,161,40,8
4457,515,75,23,2
4458,495,200,25,2
4459,682,72,1,11
4460,994,49,39,6
4461,958,125,16,0
4462,194,139,42,3
4463,708,121,125,5
4464,424,157,113,9
4465,469,11,42,6
4466,449,194,115,1
4467,315,111,131,1
4468,658,165,48,5
4469,917,99,146,11
4470,701,87,110,5
4471,513,134,95,2
4472,177,115,97,2
4473,818,148,40,0
4474,882,18,145,7
4475,967,88,6,5
4476,429,185,58,1
4477,302,184,86,8
4478,999,87,134,10
4479,567,43,129,2
4480,296,185,107,4
4481,522,70,41,2
4482,687,15,120,0
4483,553,36,126,7
4484,17,56,6,9
4485,258,52,149,4
4486,523,187,16,4
4487,417,110,49,6
4488,338,31,39,1
4489,720,109,81,10
4490,326,151,81,5
4491,26,4,109,2
4492,505,131,120,4
4493,522,145,144,8
4494,761,176,27,11
4495,510,33,44,5
4496,232,39,32,3
4497,737,146,60,1
4498,231,162,31,10
4499,496,189,22,11
4500,911,123,150,11
4501,953,115,38,7
4502,708,101,60,9
4503,927,18,58,4
4504,377,2,62,1
4505,446,154,149,4
4506,783,48,132,7
4507,729,67,46,7
4508,732,127,19,10
4509,309,197,55,5
4510,897,166,97,8
4511,103,46,144,4
4512,571,75,129,6
4513,965,108,109,2
4514,316,77,60,1
4515,937,166,53,3
4516,74,106,112,10
4517,746,24,85,9
4518,710,195,11,1
4519,180,54,129,2
4520,450,124,11,0
4521,141,20,59,2
4522,431,123,76,8
4523,251,133,57,6
4524,668,163,125,10
4525,571,53,146,1
4526,146,30,7,0
4527,263,49,115,10
4528,67,150,9,1
4529,495,91,147,9
4530,308,13,43,1
4531,924,85,46,9
4532,321,54,109,4
4533,663,69,7,4
4534,771,49,17,10
4535,751,171,67,10
4536,676,114,66,7
4537,445,134,8,10
4538,367,86,63,0
4539,876,176,41,1
4540,882,58,48,10
4541,135,117,142,10
4542,26,54,24,11
4543,571,93,148,0
4544,633,105,64,0
4545,143,21,99,11
4546,588,49,145,11
4547,511,38,139,8
4548,686,169,32,0
4549,154,168,9,7
4550,367,59,52,0
4551,865,53,68,0
4552,188,152,127,0
4553,965,39,114,9
4554,448,148,96,8
4555,255,147,103,11
4556,566,156,136,9
4557,760,107,26,2
4558,202,77,85,3
4559,395,158,90,11
4560,585,113,112,2
4561,867,118,89,11
4562,894,52,114,5
4563,72,152,14,1
4564,451,133,10,11
4565,51,41,62,8
4566,180,119,38,5
4567,114,162,71,6
4568,168,162,61,2
4569,902,33,129,5
4570,91,2,106,5
4571,760,121,95,4
4572,381,29,1,0
4573,172,82,34,7
4574,908,96,89,3
4575,906,10,4,0
4576,474,21,90,6
4577,506,124,109,10
4578,809,54,111,10
4579,639,115,140,5
4580,975,15,100,6
4581,919,8,32,4
4582,781,91,73,4
4583,298,37,72,4
4584,763,186,135,7
4585,661,127,81,4
4586,117,173,44,5
4587,296,140,75,11
4588,881,163,71,1
4589,918,200,95,9
4590,34,89,7,10
4591,363,129,2,10
4592,379,66,141,10
4593,109,63,96,9
4594,496,64,110,8
4595,495,34,90,2
4596,832,174,119,0
4597,388,154,119,5
4598,196,180,51,1
4599,832,164,30,8
4600,115,149,95,0
4601,302,64,40,4
4602,251,165,67,11
4603,110,156,101,11
4604,389,164,58,5
4605,298,46,40,3
4606,872,190,134,7
4607,574,190,23,7
4608,946,3,104,5
4609,429,5,134,9
4610,620,16,143,8
4611,702,147,78,4
4612,295,155,138,0
4613,306,99,38,9
4614,488,183,81,5
4615,843,44,139,7
4616,393,18,96,6
4617,89,175,18,3
4618,395,156,95,10
4619,734,8,97,2
4620,297,77,142,0
4621,167,192,111,3
4622,803,107,13,9
4623,643,16,132,10
4624,367,111,79,9
4625,634,133,55,2
4626,334,24,140,0
4627,712,148,11,6
4628,928,116,11,3
4629,843,7,122,8
4630,877,192,140,1
4631,473,31,140,2
4632,374,135,15,6
4633,333,126,149,4
4634,971,150,57,3
4635,934,92,19,6
4636,870,22,66,3
4637,502,96,5,11
4638,745,152,64,4
4639,422,55,94,0
4640,652,177,86,4
4641,383,78,53,10
4642,51,169,10,0
4643,790,161,131,8
4644,20,101,5,0
4645,687,124,41,10
4646,87,129,150,11
4647,795,43,59,0
4648,432,139,44,4
4649,925,164,92,6
4650,88,131,70,8
4651,450,171,26,11
4652,353,183,7,0
4653,255,61,130,2
4654,794,52,14,10
4655,653,84,71,0
4656,691,97,35,11
4657,570,184,142,9
4658,305,36,132,11
4659,35,29,112,9
4660,774,94,130,3
4661,894,85,49,9
4662,340,123,127,7
4663,566,79,124,0
4664,311,31,61,4
4665,778,111,11,9
4666,970,136,37,8
4667,334,179,111,4
4668,611,66,24,5
4669,891,133,19,9
4670,220,175,98,4
4671,20,182,84,2
4672,40,47,43,7
4673,35,98,146,11
4674,496,87,86,3
4675,683,21,81,9
4676,325,24,65,2
4677,964,36,9,11
4678,569,137,114,7
4679,300,176,9,4
4680,369,80,144,4
4681,688,45,110,0
4682,86,191,3,8
4683,435,76,24,8
4684,993,142,14,4
4685,104,19,107,6
4686,55,72,150,10
4687,15,79,88,5
4688,828,33,96,10
4689,594,170,91,11
4690,444,182,134,2
4691,293,33,141,3
4692,256,60,119,4
4693,930,24,43,0
4694,533,170,80,2
4695,254,145,61,11
4696,802,156,55,4
4697,915,148,130,0
4698,138,19,9,11
4699,69,73,24,7
4700,563,43,23,0
4701,413,31,93,0
4702,336,31,103,7
4703,829,43,125,8
4704,468,34,57,11
4705,234,74,101,7
4706,718,158,4,5
4707,105,138,43,7
4708,557,190,12,0
4709,572,76,62,2
4710,594,1,62,2
4711,238,140,105,2
4712,633,49,127,0
4713,835,168,69,11
4714,503,83,41,3
4715,295,38,142,2
4716,207,186,148,6
4717,625,82,119,10
4718,783,101,11,0
4719,531,123,56,9
4720,116,82,37,3
4721,969,51,43,1
4722,786,148,37,3
4723,524,148,25,11
4724,905,122,14,5
4725,548,67,74,7
4726,612,161,35,6
4727,125,49,85,10
4728,105,56,38,4
4729,219,98,50,3
4730,568,101,65,11
4731,221,146,103,6
4732,169,112,93,3
4733,825,81,15,11
4734,523,33,30,2
4735,723,33,17,4
4736,368,174,7,1
4737,157,35,74,10
4738,688,96,111,10
4739,14,49,16,5
4740,275,196,23,4
4741,171,169,135,2
4742,557,137,136,9
4743,112,123,106,11
4744,611,131,130,5
4745,850,53,117,2
4746,68,125,56,11
4747,915,130,98,2
4748,749,48,37,6
4749,216,27,50,8
4750,684,95,83,10
4751,298,148,138,9
4752,905,56,61,6
4753,815,191,118,8
4754,232,21,139,10
4755,948,28,69,7
4756,55,101,131,8
4757,715,26,34,8
4758,311,91,42,4
4759,103,33,52,5
4760,556,24,149,2
4761,147,153,3,9
4762,294,131,81,4
4763,613,24,61,0
4764,191,187,45,3
4765,928,41,15,5
4766,550,156,78,6
4767,992,166,97,10
4768,593,172,27,0
4769,33,11,19,6
4770,962,196,66,1
4771,445,152,12,9
4772,117,156,86,8
4773,42,117,27,10
4774,129,10,53,0
4775,144,187,126,1
4776,417,104,4,2
4777,216,85,93,2
4778,302,10,91,7
4779,775,156,12,11
4780,546,23,24,3
4781,516,118,16,2
4782,954,9,73,9
4783,856,86,22,3
4784,287,175,45,0
4785,914,179,34,7
4786,775,180,24,1
4787,233,89,101,10
4788,134,137,94,2
4789,860,170,16,8
4790,971,156,24,1
4791,191,3,67,10
4792,143,54,114,9
4793,8,121,112,2
4794,166,193,55,5
4795,800,106,15,1
4796,377,146,33,5
4797,574,125,47,8
4798,329,159,117,10
4799,233,111,118,7
4800,133,47,129,0
4801,835,129,105,5
4802,772,168,84,2
4803,987,2,95,11
4804,738,149,67,7
4805,380,136,7,2
4806,641,170,63,1
4807,349,63,7,9
4808,212,197,38,5
4809,880,195,89,8
4810,985,63,138,6
4811,202,26,34,7
4812,726,17,93,6
4813,203,130,41,9
4814,636,157,144,6
4815,457,45,40,0
4816,470,43,9,2
4817,54,6,4,10
4818,273,179,35,7
4819,347,14,95,8
4820,750,176,67,3
4821,433,21,52,4
4822,924,117,23,1
4823,946,101,4,9
4824,18,127,68,1
4825,411,103,56,9
4826,479,55,29,1
4827,24,122,100,1
4828,723,13,96,3
4829,881,64,42,3
4830,328,177,112,0
4831,395,112,40,6
4832,312,58,26,10
4833,431,44,142,5
4834,619,136,10,5
4835,50,90,30,9
4836,277,82,104,0
4837,121,156,62,10
4838,380,90,1,1
4839,883,119,102,3
4840,564,124,92,1
4841,220,64,121,5
4842,283,6,18,0
4843,181,113,142,6
4844,761,81,105,9
4845,798,51,149,5
4846,599,66,27,3
4847,349,181,73,7
4848,925,73,143,5
4849,259,52,38,6
4850,397,43,8,2
4851,726,7,146,10
4852,452,26,32,0
4853,679,28,79,11
4854,702,125,96,0
4855,117,122,72,3
4856,548,28,13,7
4857,863,186,25,6
4858,912,88,36,8
4859,689,29,63,9
4860,531,60,18,5
4861,540,41,132,6
4862,344,191,88,2
4863,447,100,125,8
4864,825,115,48,3
4865,953,46,68,0
4866,980,28,118,10
4867,152,177,125,1
4868,20,6,28,1
4869,26,166,106,7
4870,684,115,56,7
4871,297,172,120,9
4872,585,114,41,2
4873,38,93,21,2
4874,928,53,29,7
4875,703,197,53,4
4876,389,55,54,0
4877,258,92,96,9
4878,361,199,97,3
4879,469,181,119,3
4880,482,186,44,9
4881,110,38,87,8
4882,996,135,11,5
4883,870,66,29,2
4884,384,156,79,2
4885,112,5,114,11
4886,859,151,120,7
4887,749,10,128,11
4888,219,54,141,2
4889,418,3,116,8
4890,684,18,1,9
4891,378,119,131,2
4892,545,12,68,1
4893,174,32,125,11
4894,432,131,73,10
4895,418,19,103,10
4896,643,126,17,4
4897,581,197,96,1
4898,215,95,84,11
4899,795,23,121,9
4900,40,163,73,4
4901,61,86,130,10
4902,47,172,96,9
4903,753,130,148,9
4904,633,36,4,7
4905,92,36,81,11
4906,193,64,145,4
4907,67,152,36,5
4908,728,153,103,2
4909,943,111,101,2
4910,644,114,79,6
4911,406,108,67,8
4912,963,151,126,0
4913,683,109,17,5
4914,474,168,25,1
4915,163,139,141,8
4916,602,198,67,2
4917,106,104,148,9
4918,142,177,70,1
4919,978,162,51,8
4920,26,105,144,11
4921,831,133,132,2
4922,832,148,90,1
4923,185,144,77,7
4924,61,129,121,4
4925,653,161,117,11
4926,62,99,123,4
4927,13,183,24,7
4928,542,178,82,9
4929,59,9,51,7
4930,56,137,90,2
4931,311,1,18,6
4932,387,33,86,6
4933,402,114,83,3
4934,279,150,86,1
4935,548,175,89,0
4936,415,130,32,10
4937,319,159,125,9
4938,943,31,41,5
4939,571,94,74,5
4940,133,129,147,10
4941,806,108,76,11
4942,991,59,22,2
4943,363,53,63,0
4944,870,161,123,7
4945,396,49,7,1
4946,743,166,95,11
4947,914,175,25,9
4948,507,57,126,0
4949,685,120,112,4
4950,57,48,89,8
4951,689,173,11,0
4952,392,86,20,3
4953,718,31,123,5
4954,586,100,118,10
4955,872,124,87,8
4956,625,178,138,3
4957,204,96,81,0
4958,380,185,107,10
4959,554,155,80,3
4960,483,22,59,1
4961,75,15,28,7
4962,276,113,11,5
4963,492,54,104,4
4964,244,153,92,8
4965,566,159,24,4
4966,302,145,129,2
4967,664,122,129,9
4968,891,43,25,1
4969,605,40,109,7
4970,391,66,17,6
4971,272,1,19,2
4972,338,160,48,7
4973,954,149,69,1
4974,161,157,6,1
4975,953,189,124,1
4976,457,103,5,6
4977,206,163,52,7
4978,652,3,124,11
4979,645,166,78,2
4980,428,171,22,9
4981,364,181,124,7
4982,416,3,128,1
4983,944,35,35,2
4984,195,66,101,3
4985,481,93,24,0
4986,935,40,6,4
4987,601,137,41,5
4988,612,147,62,1
4989,77,187,119,1
4990,492,50,40,0
4991,525,192,116,3
4992,869,116,16,0
4993,479,2,67,10
4994,186,25,97,4
4995,221,26,122,8
4996,824,48,118,9
4997,629,59,93,2
4998,381,86,31,6
4999,308,165,3,2
5000,72,86,141,3
5001,588,3,15,1
5002,175,21,49,5
5003,13,199,44,3
5004,903,165,18,4
5005,405,23,119,1
5006,650,91,68,1
5007,444,176,18,1
5008,969,180,28,10
5009,484,103,23,4
5010,613,35,53,6
5011,696,62,74,1
5012,52,101,136,9
5013,455,166,126,2
5014,814,52,112,11
5015,360,159,136,1
5016,933,179,69,0
5017,502,121,13,6
5018,673,107,23,7
5019,318,138,101,7
5020,470,146,145,5
5021,365,21,51,1
5022,837,49,24,1
5023,669,190,115,2
5024,11,80,14,7
5025,234,121,126,1
5026,707,143,146,9
5027,601,6,71,1
5028,459,81,114,3
5029,357,118,62,11
5030,283,189,21,2
5031,523,169,48,6
5032,975,93,9,9
5033,456,87,15,5
5034,489,180,113,7
5035,835,82,50,7
5036,702,145,58,2
5037,410,70,3,0
5038,760,178,14,1
5039,647,95,3,10
5040,778,12,65,6
5041,668,176,105,3
5042,587,53,81,1
5043,355,130,122,4
5044,370,86,123,3
5045,260,159,72,4
5046,393,5,35,9
5047,619,103,32,1
5048,377,107,101,10
5049,408,88,66,11
5050,299,58,35,2
5051,741,99,140,5
5052,190,124,20,3
5053,320,59,122,9
5054,888,37,103,1
5055,503,83,29,9
5056,735,18,16,11
5057,490,123,20,10
5058,145,28,80,5
5059,639,15,127,11
5060,392,142,126,8
5061,774,59,62,4
5062,811,143,100,3
5063,646,149,125,7
5064,710,156,141,4
5065,318,101,98,0
5066,45,105,29,11
5067,997,9,102,5
5068,94,185,52,2
5069,726,46,75,0
5070,737,103,25,11
5071,785,147,35,9
5072,522,46,2,11
5073,496,184,51,4
5074,870,53,107,9
5075,752,135,107,7
5076,63,176,110,11
5077,74,28,44,2
5078,352,95,40,8
5079,259,94,116,4
5080,943,180,40,8
5081,683,124,114,7
5082,400,146,23,5
5083,780,3,103,6
5084,974,181,109,1
5085,383,11,95,0
5086,730,104,44,11
5087,209,152,124,1
5088,171,171,146,7
5089,123,70,40,5
5090,15,19,77,5
5091,413,55,101,5
5092,460,65,35,10
5093,843,22,28,9
5094,894,108,83,1
5095,995,168,20,10
5096,338,92,142,2
5097,451,40,55,10
5098,203,147,61,5
5099,718,60,93,2
5100,294,94,16,2
5101,935,20,140,6
5102,124,17,113,10
5103,307,43,89,2
5104,946,52,47,5
5105,742,49,146,11
5106,902,59,90,4
5107,776,28,138,2
5108,206,138,81,0
5109,662,119,71,10
5110,280,153,122,8
5111,946,162,23,5
5112,384,78,150,9
5113,92,28,4,5
5114,454,55,138,5
5115,591,143,78,5
5116,681,123,136,7
5117,631,99,121,10
5118,798,30,46,11
5119,155,40,123,9
5120,505,71,41,9
5121,453,109,103,2
5122,434,61,47,8
5123,222,19,86,9
5124,413,105,144,2
5125,585,28,7,6
5126,142,172,51,9
5127,605,150,66,0
5128,140,108,87,8
5129,8,188,97,9
5130,595,74,74,8
5131,273,55,84,3
5132,41,68,50,10
5133,140,30,60,11
5134,670,163,126,1
5135,441,58,56,2
5136,480,193,107,3
5137,407,67,29,1
5138,667,60,80,6
5139,577,195,70,8
5140,831,2,96,11
5141,428,199,109,2
5142,765,26,18,8
5143,707,29,24,9
5144,112,152,114,0
5145,478,144,84,5
5146,648,166,11,4
5147,180,168,49,9
5148,229,165,142,2
5149,404,39,92,11
5150,695,3,98,7
5151,772,186,59,6
5152,167,154,45,9
5153,371,114,67,7
5154,376,184,133,2
5155,974,13,56,3
5156,213,52,144,1
5157,22,52,73,0
5158,979,135,113,7
5159,574,178,57,9
5160,45,182,75,7
5161,150,132,123,9
5162,232,34,22,4
5163,134,125,103,2
5164,389,139,24,9
5165,577,24,28,2
5166,233,129,73,1
5167,968,192,8,3
5168,553,82,139,8
5169,160,168,90,5
5170,802,62,29,1
5171,665,5,61,8
5172,758,151,115,6
